memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
256,warm,False,2033,0.318555,386481,12960,51.0
256,warm,False,2076,0.293103,346072,5270,51.0
256,sequential,False,2079,0.102521,164226,3420,52.0
256,sequential,False,2001,0.191515,243020,5950,52.0
256,sequential,False,2024,0.12819,300167,3260,53.0
256,sequential,False,2073,0.095849,242260,4930,53.0
256,sequential,False,2132,0.135718,183555,3440,53.0
256,sequential,False,2009,0.100949,158471,3310,53.0
256,sequential,False,2003,0.109319,154595,3800,53.0
256,sequential,False,2110,0.107446,149867,3330,53.0
256,sequential,False,2096,0.100077,148205,3360,52.0
256,sequential,False,2082,0.111518,158317,3370,53.0
256,sequential,False,1980,0.249014,478006,3280,52.0
256,sequential,False,2099,0.094869,166083,3460,51.0
256,sequential,False,2543,0.112725,172801,17380,53.0
256,sequential,False,2203,0.327275,367712,3650,51.0
256,sequential,False,2098,0.112354,160683,3380,53.0
256,sequential,False,2159,0.118648,202582,3610,53.0
256,sequential,False,2305,0.091221,148843,3720,53.0
256,sequential,False,2259,0.127528,184675,3770,53.0
256,sequential,False,2044,0.275984,333901,3390,53.0
256,sequential,False,2015,0.097821,140508,3560,53.0
256,sequential,False,2114,0.092337,134602,3490,51.0
256,sequential,False,2061,0.284327,331531,3350,51.0
256,sequential,False,2260,0.108032,150557,3580,52.0
256,sequential,False,2499,0.104722,152864,4019,51.0
256,sequential,False,1987,0.182833,231643,3230,53.0
256,sequential,False,2293,0.204768,264885,20920,51.0
256,sequential,False,2047,0.10165,161994,3370,53.0
256,sequential,False,2206,1.189442,1235320,3620,51.0
256,sequential,False,2043,0.113699,159934,3210,53.0
256,sequential,False,2022,0.096602,153005,3260,53.0
256,sequential,False,2029,0.118088,170241,3330,53.0
256,sequential,False,2018,0.092075,132722,3400,53.0
256,sequential,False,2066,0.1163,455809,6720,53.0
256,sequential,False,2247,0.296081,364803,3510,53.0
256,sequential,False,1962,0.102564,181069,3230,52.0
256,sequential,False,2057,0.143416,187835,3150,51.0
256,sequential,False,2214,0.105063,149281,3720,52.0
256,sequential,False,2052,0.105534,171782,3460,53.0
256,sequential,False,2153,0.18242,371170,3480,51.0
256,sequential,False,2132,0.122346,175961,4510,52.0
256,sequential,False,2029,0.119927,308613,3300,53.0
256,sequential,False,2101,0.176483,217422,3320,53.0
256,sequential,False,2162,0.090763,138374,3390,53.0
256,sequential,False,2089,0.337596,393940,3450,53.0
256,sequential,False,2450,0.326009,415735,23050,51.0
256,sequential,False,2052,0.145327,192685,3190,53.0
256,sequential,False,2071,0.781926,832972,3390,52.0
256,sequential,False,3598,0.111389,178422,23260,51.0
256,sequential,False,2014,0.155869,203301,3370,52.0
256,sequential,False,2051,0.100228,142666,3380,51.0
128,cold,True,1336506,0.28013,1991051,1356710,50.0
128,cold,True,1365300,0.317021,2193646,1405240,51.0
128,cold,True,1393082,0.314209,2183925,1432660,51.0
128,cold,True,1358169,0.30072,2188804,1404040,51.0
128,cold,True,1373266,0.279648,2183221,1393590,51.0
128,cold,True,1336928,0.288945,2200766,1377090,50.0
128,cold,True,1375502,0.208756,1940173,1377610,51.0
128,cold,True,1141757,0.321744,1832778,1162070,51.0
128,cold,True,1420198,0.249691,2261742,1451310,51.0
128,cold,True,1384509,0.333237,2255133,1425440,51.0
128,cold,True,1399846,0.224455,2178770,1420980,51.0
128,cold,True,1380477,0.280063,2179797,1421190,50.0
128,cold,True,1388636,0.213349,2186445,1427980,50.0
128,cold,True,1366903,0.308701,2198492,1406320,51.0
128,cold,True,1353039,0.211331,1940044,1373530,50.0
128,cold,True,1321828,0.30749,1951487,1342120,50.0
128,cold,True,733818,0.321167,1376448,736290,51.0
128,cold,True,1351147,0.268666,1949472,1371700,51.0
128,cold,True,1430331,0.321379,2186342,1469610,50.0
128,cold,True,1311354,0.204517,2190077,1340760,50.0
128,cold,True,1332349,0.322813,2198617,1371780,51.0
128,cold,True,1343562,0.213033,2194861,1382190,51.0
128,cold,True,1372985,0.287704,1999919,1375080,50.0
128,cold,True,1323823,0.284513,1949006,1343500,51.0
128,cold,True,1369444,0.340601,2194507,1409140,51.0
128,cold,True,1366322,0.280087,1996311,1386720,51.0
128,cold,True,1404872,0.317521,2198951,1425310,51.0
128,cold,True,1386015,0.323687,2187857,1407300,51.0
128,cold,True,1319613,0.325419,2014787,1339490,51.0
128,cold,True,1349613,0.313076,1996524,1368130,50.0
128,cold,True,1348692,0.292233,1996858,1368960,51.0
128,cold,True,1470357,0.281912,2206560,1491210,51.0
128,cold,True,1398684,0.316639,2185338,1418240,51.0
128,cold,True,1430286,0.290605,2190113,1450690,50.0
128,cold,True,543402,0.207811,1178123,563520,50.0
128,cold,True,1341224,0.271439,2199920,1381210,50.0
128,cold,True,1344131,0.206763,1951410,1383850,51.0
128,cold,True,1327165,0.226682,1997163,1346820,51.0
128,cold,True,1366721,0.328942,2180949,1386450,50.0
128,cold,True,1336832,0.208904,1990024,1356280,50.0
128,cold,True,1311353,0.31308,1994588,1350610,50.0
128,cold,True,1405271,0.284635,2198135,1444280,50.0
128,cold,True,1340476,0.209982,1990451,1360680,50.0
128,cold,True,1352059,0.316641,2010327,1354070,50.0
128,cold,True,1338686,0.311126,2196808,1378510,50.0
128,cold,True,1091742,0.268553,1739830,1168800,50.0
128,cold,True,1325084,0.266342,1917788,1327320,51.0
128,cold,True,1477292,0.32127,2207105,1498070,50.0
128,cold,True,1359957,0.33116,2189547,1380540,51.0
128,cold,True,1341857,0.319168,2013049,1343910,51.0
128,burst,True,1374207,0.3496,2045773,1376270,50.0
128,burst,True,1355871,0.314337,2051277,1395060,50.0
128,burst,True,1282466,0.266747,2100564,1302840,50.0
128,burst,True,1191317,0.330327,1864942,1231420,51.0
128,burst,True,893837,0.352458,1649019,913930,50.0
128,burst,True,1309640,0.309696,1946472,1311840,51.0
128,burst,True,1326829,0.30957,1977137,1366220,50.0
128,burst,True,1344953,0.33235,1976450,1346930,51.0
128,burst,True,1331866,0.307181,1970762,1349970,51.0
128,burst,True,1380101,0.309865,2032821,1419430,51.0
128,burst,True,1361655,0.358402,2066605,1401460,50.0
128,burst,True,1335009,0.359169,2088095,1373680,51.0
128,burst,True,1303874,0.309528,1985148,1343740,51.0
128,burst,True,1340138,0.314384,2031764,1379570,51.0
128,burst,True,1394754,0.264106,2013162,1415030,51.0
128,burst,True,1356765,0.354276,2050282,1376880,50.0
128,burst,True,1331515,0.309118,1997972,1351830,50.0
128,burst,True,1301214,0.336137,1972272,1340680,50.0
128,burst,True,1425880,0.351082,2687938,1465110,51.0
128,burst,True,1169090,0.311988,1795511,1188860,51.0
128,burst,True,1360238,0.312847,2007331,1379460,51.0
128,burst,True,1379874,0.30885,2053606,1418830,50.0
128,burst,True,1375713,0.269718,1989602,1395780,51.0
128,burst,True,1379871,0.35847,2224666,1406290,51.0
128,burst,True,1386899,0.307659,2072321,1426770,51.0
128,burst,True,1468487,0.356724,2567175,1488240,50.0
128,burst,True,1306126,0.338585,1964486,1326010,50.0
128,burst,True,1329549,0.352734,2021933,1349660,50.0
128,burst,True,1322281,0.336548,1960561,1324270,51.0
128,burst,True,1475446,0.337378,2181857,1515270,51.0
128,burst,True,1390351,0.340616,2118449,1430080,50.0
128,burst,True,1387706,0.349948,2566915,1389920,51.0
128,burst,True,1369763,0.355381,2067887,1409290,51.0
128,burst,True,1331441,0.339958,1998167,1351850,50.0
128,burst,True,1348280,0.306796,2017812,1368560,50.0
128,burst,True,1431151,0.350943,2126882,1470210,50.0
128,burst,True,1379357,0.334052,2048496,1381180,51.0
128,burst,True,1369778,0.350245,2133869,1411570,51.0
128,burst,True,1222539,0.314057,1846620,1224440,50.0
128,burst,True,1435958,0.314716,2094278,1438440,51.0
128,burst,True,1287516,0.333237,2147907,1307620,51.0
128,burst,True,1415857,0.352074,2108183,1436070,50.0
128,burst,True,1381384,0.3102,2038996,1421230,50.0
128,burst,True,1389788,0.340522,2080992,1412140,50.0
128,burst,True,1349632,0.337484,2039865,1389230,50.0
128,burst,True,1333518,0.307102,1961290,1353040,51.0
128,burst,True,1336997,0.268567,1952828,1357260,51.0
128,burst,True,1044591,0.311756,1735891,1084310,51.0
128,burst,True,1364762,0.312019,2028091,1387570,50.0
128,burst,True,1408370,0.311221,2158945,1448090,50.0
128,warm,False,2181,0.248409,306097,12320,51.0
128,warm,False,2041,0.256358,326877,32810,51.0
128,warm,False,2079,0.237938,332598,39770,51.0
128,warm,False,14376,0.234661,314504,34100,51.0
128,warm,False,2100,0.178494,313536,24870,51.0
128,warm,False,14237,0.210083,305335,53290,51.0
128,warm,False,2304,0.224508,312262,52120,51.0
128,warm,False,2063,0.202273,251073,11590,51.0
128,warm,False,14487,0.259843,402628,53840,51.0
128,warm,False,2070,0.270254,327875,15800,51.0
128,warm,False,2147,0.128732,278653,47260,51.0
128,warm,False,2053,0.249201,338760,52610,51.0
128,warm,False,2125,0.259269,313969,17020,51.0
128,warm,False,2057,0.181402,299212,33890,51.0
128,warm,False,14416,0.224662,301421,34480,51.0
128,warm,False,2099,0.253878,309515,19680,51.0
128,warm,False,2054,0.274079,355199,31740,51.0
128,warm,False,2951,0.270761,353956,34430,51.0
128,warm,False,2090,0.108518,268253,6570,51.0
128,warm,False,14482,0.262536,338072,34710,51.0
128,warm,False,2081,0.256002,319975,20540,51.0
128,warm,False,2027,0.257157,313095,19740,51.0
128,warm,False,2063,0.256704,315154,19570,51.0
128,warm,False,2052,0.250829,333520,33790,51.0
128,warm,False,2067,0.225788,284459,17260,51.0
128,warm,False,2095,0.266157,335310,24020,51.0
128,warm,False,2111,0.258946,329394,13520,51.0
128,warm,False,2126,0.270856,345400,31790,51.0
128,warm,False,2030,0.231094,287825,15480,51.0
128,warm,False,2197,0.166689,317764,15170,51.0
128,warm,False,2092,0.218276,272415,12660,51.0
128,warm,False,18246,0.248333,317585,20450,51.0
128,warm,False,2086,0.22696,271079,3480,51.0
128,warm,False,6301,0.204707,255409,7850,51.0
128,warm,False,34385,0.263639,361462,54830,51.0
128,warm,False,2056,0.261278,326497,13190,51.0
128,warm,False,2041,0.178663,250013,13490,51.0
128,warm,False,10209,0.229141,279079,11650,51.0
128,warm,False,2019,0.242411,286013,8940,51.0
128,warm,False,14335,0.25065,305213,15830,51.0
128,warm,False,2032,0.20296,259600,16460,51.0
128,warm,False,2144,0.243178,320073,9710,51.0
128,warm,False,2114,0.260311,335918,13140,51.0
128,warm,False,14569,0.23197,319328,34380,51.0
128,warm,False,2168,0.114791,216141,3570,51.0
128,warm,False,2097,0.120033,310161,37170,51.0
128,warm,False,2084,0.271572,363089,32030,51.0
128,warm,False,14359,0.267232,350251,34390,51.0
128,warm,False,2388,0.222705,295661,32890,51.0
128,warm,False,2384,0.251278,300926,12230,51.0
