memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
2048,warm,False,197407,0.140813,402333,198770,91.0
2048,warm,False,281812,0.137723,486077,283220,91.0
256,warm,False,801744,0.136371,1007668,803320,91.0
256,warm,False,792584,0.135511,1000919,794120,91.0
256,warm,False,876693,0.146203,1115080,878070,91.0
256,warm,False,819538,0.12959,1001824,821090,91.0
256,warm,False,768910,0.145211,993449,770290,91.0
256,warm,False,789539,0.138071,1004017,790970,91.0
256,warm,False,829804,0.154026,1041523,831310,91.0
256,warm,False,888239,0.137848,1100085,889840,91.0
256,warm,False,780034,0.145767,982357,781550,91.0
256,warm,False,803002,0.111994,969903,804450,91.0
256,warm,False,900745,0.146026,1115228,902250,91.0
256,warm,False,781565,0.145788,992114,783120,91.0
256,warm,False,757402,0.128348,941442,758860,91.0
256,warm,False,777789,0.136446,987866,779250,91.0
256,warm,False,766078,0.1155,945284,767560,91.0
256,warm,False,774092,0.145344,981532,775600,91.0
256,warm,False,831968,0.146022,1047396,833380,91.0
256,warm,False,754245,0.129985,934506,755650,91.0
256,warm,False,849817,0.153883,1070659,851400,91.0
256,warm,False,791893,0.136896,997363,794890,91.0
128,warm,False,1579320,0.118108,1771110,1585310,91.0
128,warm,False,1577891,0.169231,1811540,1579360,91.0
128,warm,False,1606949,0.134533,1810718,1608730,91.0
128,warm,False,1530520,0.144266,1742554,1532040,91.0
128,warm,False,1574950,0.135596,1769498,1576510,91.0
128,warm,False,1510187,0.168657,1746328,1511680,91.0
128,warm,False,1522142,0.169159,1788818,1539110,91.0
128,warm,False,1580411,0.143672,1788942,1581740,91.0
128,warm,False,1580230,0.169585,1835866,1581840,91.0
128,warm,False,1558956,0.169345,1808177,1579550,91.0
128,warm,False,1815534,0.119708,2009287,1826920,91.0
128,warm,False,1557463,0.168873,1799407,1558840,91.0
128,warm,False,1510919,0.127912,1728863,1531570,91.0
128,warm,False,1638167,0.16844,1887954,1658790,91.0
128,warm,False,1543477,0.167908,1787476,1544810,91.0
128,warm,False,1560503,0.143307,1783356,1564620,91.0
128,warm,False,1502595,0.119682,1716230,1522330,91.0
128,warm,False,1575189,0.168604,1821509,1576660,91.0
128,warm,False,1566156,0.143405,1768525,1567690,91.0
128,warm,False,1555003,0.169062,1805503,1575760,91.0
512,warm,False,467201,0.168939,690087,468750,91.0
512,warm,False,404712,0.130752,598991,406150,91.0
512,warm,False,400108,0.168145,623650,401510,91.0
512,warm,False,454663,0.167066,682429,456130,91.0
512,warm,False,468317,0.130208,656950,469770,91.0
512,warm,False,380128,0.173503,624079,381470,91.0
512,warm,False,405883,0.152521,623736,407250,91.0
512,warm,False,443681,0.131191,637992,445240,91.0
512,warm,False,425926,0.168949,656928,427370,91.0
512,warm,False,412378,0.152243,616022,413910,91.0
512,warm,False,425782,0.173642,656186,427300,91.0
512,warm,False,422874,0.16937,640704,424300,91.0
512,warm,False,440487,0.166424,654925,441900,91.0
512,warm,False,434531,0.169046,659894,436010,91.0
512,warm,False,405844,0.173055,651160,407270,91.0
512,warm,False,409558,0.169528,639242,410930,91.0
512,warm,False,412575,0.172154,638204,414060,91.0
512,warm,False,459230,0.172659,685253,460500,91.0
512,warm,False,406534,0.130096,610695,407810,91.0
512,warm,False,408127,0.172649,650752,409680,91.0
